"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.051702967E1,2.245330811E-2,7.140151978E-2,9.926308136E0,9.926590328E0
2.052707667E1,4.191284180E-3,4.625381470E-2,9.898615723E0,9.898724676E0
2.053712367E1,-1.047821045E-3,1.191522217E-1,9.780211945E0,9.780937789E0
2.054716967E1,-4.116439819E-2,7.993377686E-2,9.832153931E0,9.832565018E0
2.055721667E1,-1.930984497E-2,1.025367737E-1,9.844428406E0,9.844981325E0
2.056726367E1,-1.302291870E-2,7.828720093E-2,9.788744202E0,9.789065917E0
2.057731067E1,-3.891906738E-3,4.505630493E-2,9.787696381E0,9.787800859E0
2.058735767E1,-1.646575928E-3,5.733078003E-2,9.867480469E0,9.867647153E0
2.059740367E1,-6.466552734E-2,5.269042969E-2,9.876611481E0,9.876963716E0
2.060745067E1,-5.792953491E-2,9.744735718E-2,9.821076965E0,9.821731241E0
2.061749767E1,-2.799179077E-2,1.206491089E-1,9.800120544E0,9.800903144E0
2.062754467E1,-2.963836670E-2,8.143066406E-2,9.923164673E0,9.923543042E0
2.063759167E1,-3.293151855E-3,1.001417542E-1,9.887688446E0,9.888196095E0
2.064763767E1,-8.232879639E-3,1.290316772E-1,9.830357666E0,9.831207901E0
2.065768467E1,-2.409988403E-2,1.172062683E-1,9.900861053E0,9.901584101E0
2.066773167E1,-3.098556519E-2,1.357676697E-1,9.953551483E0,9.954525609E0
2.067777867E1,-5.688171387E-3,9.894424438E-2,9.858948212E0,9.859446341E0
2.068782567E1,2.005828857E-2,7.798782349E-2,9.787546692E0,9.787877946E0
2.069787167E1,1.481918335E-2,7.873626709E-2,9.900711365E0,9.901035528E0
2.070791867E1,1.347198486E-3,8.622070312E-2,9.899813232E0,9.900188779E0
2.071796567E1,-1.556762695E-2,1.471440125E-1,9.802814941E0,9.803931583E0
2.072801267E1,-1.736389160E-2,1.249900818E-1,9.874665527E0,9.875471801E0
2.073805867E1,-1.167572021E-2,1.121168518E-1,9.899663544E0,9.900305288E0
2.074810567E1,1.586700439E-2,9.235794067E-2,9.865983582E0,9.866428623E0
2.075815267E1,4.056564331E-2,6.825805664E-2,9.812844086E0,9.813165329E0
2.076819967E1,1.751358032E-2,6.750961304E-2,9.874216461E0,9.874462770E0
2.077824667E1,-2.020797729E-2,7.469467163E-2,9.915979614E0,9.916281529E0
2.078829267E1,-2.769241333E-2,9.071136475E-2,9.830357666E0,9.830815188E0
2.079833967E1,-1.032852173E-2,9.610015869E-2,9.767937469E0,9.768415651E0
2.080838667E1,5.837860107E-3,5.583389282E-2,9.919871521E0,9.920030368E0
2.081843367E1,1.586700439E-2,8.502319336E-2,9.906698914E0,9.907076464E0
2.082848067E1,-2.634521484E-2,7.993377686E-2,9.783804474E0,9.784166467E0
2.083852667E1,-1.616638184E-2,1.014889526E-1,9.854158173E0,9.854694041E0
2.084857367E1,-2.350112915E-2,1.116677856E-1,9.949509888E0,9.950164270E0
2.085862067E1,-3.502716064E-2,7.200027466E-2,9.798324280E0,9.798651419E0
2.086866767E1,-0.000000000E0,5.269042969E-2,9.810598755E0,9.810740248E0
2.087871467E1,-1.152603149E-2,6.077362061E-2,9.936187592E0,9.936380132E0
2.088876067E1,1.646575928E-3,4.550537109E-2,9.898466034E0,9.898570769E0
2.089880767E1,-1.841171265E-2,1.056802368E-1,9.830806732E0,9.831391982E0
2.090885467E1,-3.996688843E-2,1.112187195E-1,9.824669495E0,9.825380279E0
2.091890167E1,-3.742218018E-2,1.225950623E-1,9.891280975E0,9.892111468E0
2.092894867E1,-1.781295776E-2,1.059796143E-1,9.918674011E0,9.919256178E0
2.093899467E1,-7.933502197E-3,3.457809448E-2,9.848320312E0,9.848384211E0
2.094904167E1,-1.047821045E-2,7.080276489E-2,9.892328796E0,9.892587722E0
2.095908867E1,-2.903961182E-2,5.059478760E-2,9.932145996E0,9.932317314E0
2.096913567E1,-5.927673340E-2,1.047821045E-1,9.820178833E0,9.820916726E0
2.097918267E1,-2.948867798E-2,1.070274353E-1,9.833351440E0,9.833978086E0
2.098922867E1,1.347198486E-3,7.903564453E-2,9.955048370E0,9.955362199E0
2.099927567E1,1.077758789E-2,7.469467163E-2,9.878856812E0,9.879145072E0
2.100932267E1,4.939727783E-3,1.061293030E-1,9.789792023E0,9.790368516E0
2.101936967E1,2.799179077E-2,1.014889526E-1,9.817334747E0,9.817899220E0
2.102941667E1,-9.580078125E-3,1.478924561E-1,9.849966888E0,9.851081751E0
2.103946267E1,5.688171387E-3,1.164578247E-1,9.838440857E0,9.839131734E0
2.104950967E1,1.930984497E-2,1.026864624E-1,9.871671753E0,9.872224703E0
2.105955667E1,-7.484436035E-3,6.915618896E-2,9.874216461E0,9.874461470E0
2.106960367E1,-1.092727661E-2,7.364685059E-2,9.800569611E0,9.800852410E0
2.107964967E1,-2.215393066E-2,1.079255676E-1,9.889035645E0,9.889649372E0
2.108969717E1,-2.589614868E-2,1.115180969E-1,9.828711090E0,9.829377833E0
2.109974417E1,-3.981719971E-2,1.231938171E-1,9.881551208E0,9.882399325E0
2.110979117E1,-2.619552612E-2,7.454498291E-2,1.002240829E1,1.002271975E1
2.111983817E1,-8.083190918E-3,7.948471069E-2,9.906399536E0,9.906721704E0
2.112988417E1,-2.245330811E-3,7.125183105E-2,9.791438599E0,9.791698101E0
2.113993117E1,-3.173400879E-2,7.499404907E-2,9.908345490E0,9.908680109E0
2.114997817E1,-2.484832764E-2,9.295669556E-2,9.911788330E0,9.912255358E0
2.116002517E1,-3.278182983E-2,1.026864624E-1,9.850266266E0,9.850856037E0
2.117007217E1,-1.916015625E-2,8.053253174E-2,9.868228912E0,9.868576111E0
2.118011817E1,-2.260299683E-2,8.128097534E-2,9.925410004E0,9.925768546E0
2.119016517E1,-1.871109009E-2,7.439529419E-2,9.829309845E0,9.829609188E0
2.120021217E1,-1.541793823E-2,7.514373779E-2,9.738149414E0,9.738451535E0
2.121025917E1,-2.844085693E-3,9.909393311E-2,9.880952454E0,9.881449746E0
2.122030617E1,1.152603149E-2,7.933502197E-2,9.861792297E0,9.862118140E0
2.123035217E1,-1.347198486E-3,8.352630615E-2,9.823771362E0,9.824126538E0
2.124039917E1,1.676513672E-2,6.945556641E-2,9.798174591E0,9.798435103E0
2.125044617E1,1.811233521E-2,7.289840698E-2,9.846224670E0,9.846511184E0
2.126049317E1,1.646575928E-3,6.406677246E-2,9.885592804E0,9.885800542E0
2.127054017E1,4.490661621E-3,1.044827271E-1,9.776619415E0,9.777178734E0
2.128058617E1,-4.101470947E-2,1.224453735E-1,9.843380585E0,9.844227568E0
2.129063317E1,-9.879455566E-3,1.070274353E-1,9.998607788E0,9.999185476E0
2.130068017E1,-1.871109009E-2,8.696914673E-2,9.766590271E0,9.766995406E0
2.131072717E1,-1.242416382E-2,4.894821167E-2,9.769434357E0,9.769564880E0
2.132077417E1,-1.422042847E-2,4.834945679E-2,9.967771912E0,9.967899316E0
2.133082017E1,-3.457809448E-2,7.679031372E-2,9.914033661E0,9.914391349E0
2.134086717E1,-4.730163574E-2,1.050814819E-1,9.818232880E0,9.818909127E0
2.135091417E1,4.640350342E-3,9.490264893E-2,9.879006500E0,9.879463421E0
2.136096117E1,-2.709365845E-2,9.864486694E-2,9.948462067E0,9.948988007E0
2.137100817E1,6.885681152E-3,8.577163696E-2,9.823621674E0,9.823998523E0
2.138105417E1,-1.032852173E-2,1.371148682E-1,9.907896423E0,9.908850524E0
2.139110117E1,-1.511856079E-2,9.909393311E-2,9.972262573E0,9.972766367E0
2.140114817E1,-2.140548706E-2,9.789642334E-2,9.845326538E0,9.845836508E0
2.141119517E1,-1.631607056E-2,1.154100037E-1,9.876012726E0,9.876700514E0
2.142124217E1,-4.790039062E-3,7.589218140E-2,9.892478485E0,9.892770752E0
2.143128817E1,-8.681945801E-3,7.918533325E-2,9.840087433E0,9.840409868E0
2.144133517E1,-1.347198486E-3,9.595046997E-2,9.940528564E0,9.940991724E0
2.145138217E1,-2.140548706E-2,1.058299255E-1,9.847721558E0,9.848313462E0
2.146142917E1,-2.993774414E-2,1.311273193E-1,9.792336731E0,9.793260402E0
2.147147517E1,-1.601669312E-2,1.050814819E-1,9.947264557E0,9.947832468E0
2.148152217E1,-6.137237549E-3,9.864486694E-2,9.869127045E0,9.869621933E0
2.149156917E1,4.340972900E-3,1.040336609E-1,9.806557159E0,9.807109929E0
2.150161617E1,2.559677124E-2,6.691085815E-2,9.840386810E0,9.840647582E0
2.151166317E1,-2.948867798E-2,9.834548950E-2,9.868528290E0,9.869062368E0
2.152171017E1,-1.017883301E-2,6.092330933E-2,9.806257782E0,9.806452312E0
2.153175617E1,2.245330811E-3,1.068777466E-1,9.783654785E0,9.784238798E0
2.154180317E1,-2.140548706E-2,8.143066406E-2,9.940079498E0,9.940436086E0
2.155185017E1,-4.340972900E-3,8.771759033E-2,9.927505646E0,9.927894115E0
2.156189717E1,-3.038681030E-2,8.681945801E-2,9.788295135E0,9.788727325E0
2.157194317E1,-1.152603149E-2,7.619155884E-2,9.799970856E0,9.800273811E0
2.158199017E1,7.933502197E-3,9.400451660E-2,9.911039886E0,9.911488860E0
2.159203717E1,-2.155517578E-2,7.439529419E-2,9.867630157E0,9.867934141E0
2.160208417E1,-1.646575928E-3,5.358856201E-2,9.761051788E0,9.761199028E0
2.161213117E1,-1.422042847E-2,9.385482788E-2,9.861642609E0,9.862099467E0
2.162217717E1,1.496887207E-3,4.326004028E-2,9.937684479E0,9.937778749E0
2.163222417E1,8.532257080E-3,8.068222046E-2,9.745184784E0,9.745522505E0
2.164227117E1,-2.245330811E-2,1.079255676E-1,9.830507355E0,9.831125415E0
2.165231817E1,-1.257385254E-2,9.699829102E-2,9.920470276E0,9.920952437E0
2.166236517E1,-1.886077881E-2,1.258882141E-1,9.801467743E0,9.802294297E0
2.167241117E1,-1.422042847E-2,6.017486572E-2,9.877060547E0,9.877254086E0
2.168245817E1,9.131011963E-3,5.867797852E-2,9.954599304E0,9.954776431E0
2.169250517E1,-3.248245239E-2,7.753875732E-2,9.930200043E0,9.930555889E0
2.170255217E1,-3.098556519E-2,7.873626709E-2,9.843530273E0,9.843893932E0
2.171259917E1,-1.661544800E-2,1.133143616E-1,9.860594788E0,9.861259848E0
2.172264517E1,-1.481918335E-2,9.026229858E-2,1.001627106E1,1.001668871E1
2.173269217E1,-1.631607056E-2,8.607101440E-2,9.933642883E0,9.934029161E0
2.174273917E1,-2.844085693E-2,1.145118713E-1,9.829908600E0,9.830616712E0
2.175278617E1,-7.783813477E-3,8.831634521E-2,9.858050079E0,9.858448749E0
2.176283317E1,-7.185058594E-3,1.040336609E-1,9.922116852E0,9.922664836E0
2.177287917E1,-4.939727783E-3,8.547225952E-2,9.870174866E0,9.870546175E0
2.178292617E1,1.107696533E-2,9.370513916E-2,9.817035370E0,9.817488824E0
2.179297317E1,-2.604583740E-2,9.939331055E-2,9.862241364E0,9.862776593E0
2.180302017E1,-3.293151855E-3,8.951385498E-2,9.836195526E0,9.836603377E0
2.181306717E1,-1.691482544E-2,1.188528442E-1,9.746831360E0,9.747570655E0
2.182311317E1,-2.080673218E-2,9.924362183E-2,9.818981323E0,9.819504898E0
2.183316017E1,-1.362167358E-2,1.146615601E-1,9.935289459E0,9.935960420E0
2.184320717E1,-3.891906738E-3,1.067280579E-1,9.867929535E0,9.868507452E0
2.185325417E1,1.945953369E-2,8.337661743E-2,9.761051788E0,9.761427270E0
2.186330117E1,2.993774414E-2,7.664062500E-2,9.802365875E0,9.802711197E0
2.187334717E1,1.197509766E-3,8.247848511E-2,9.929301910E0,9.929644534E0
2.188339417E1,4.939727783E-3,6.436614990E-2,9.828561401E0,9.828773404E0
2.189344117E1,5.538482666E-3,9.924362183E-2,9.858499146E0,9.859000222E0
2.190348817E1,-5.688171387E-3,6.795867920E-2,9.952503662E0,9.952737306E0
2.191353517E1,3.891906738E-3,1.082249451E-1,9.911189575E0,9.911781201E0
2.192358117E1,-3.487747192E-2,8.367599487E-2,9.833201752E0,9.833619618E0
2.193362817E1,-2.230361938E-2,5.388793945E-2,9.889933777E0,9.890105736E0
2.194367517E1,-1.631607056E-2,8.083190918E-2,9.925110626E0,9.925453186E0
2.195372217E1,-2.409988403E-2,5.179229736E-2,9.913734283E0,9.913898864E0
2.196376917E1,-1.317260742E-2,5.763015747E-2,9.798923035E0,9.799101356E0
2.197381517E1,-1.437011719E-2,8.217910767E-2,9.869276733E0,9.869629332E0
2.198386217E1,-6.436614990E-3,5.194198608E-2,9.911339264E0,9.911477458E0
2.199390917E1,-1.167572021E-2,6.975494385E-2,9.862091675E0,9.862345273E0
2.200395617E1,-1.122665405E-2,8.367599487E-2,9.863738251E0,9.864099553E0
2.201400317E1,-4.475692749E-2,8.337661743E-2,9.922565918E0,9.923017144E0
2.202404917E1,-3.427871704E-2,1.067280579E-1,9.873168640E0,9.873804986E0
2.203409617E1,-2.978805542E-2,6.137237549E-2,9.741741943E0,9.741980804E0
2.204414317E1,-8.382568359E-3,5.972579956E-2,9.859097900E0,9.859282370E0
2.205419017E1,-2.095642090E-2,5.134323120E-2,9.968520355E0,9.968674605E0
2.206423717E1,-3.113525391E-2,7.244934082E-2,9.821376343E0,9.821692908E0
2.207428317E1,-3.323089600E-2,1.085243225E-1,9.783505096E0,9.784163418E0
2.208433017E1,-1.347198486E-3,1.055305481E-1,9.893825684E0,9.894388570E0
2.209437767E1,-5.089416504E-3,1.032852173E-1,9.851314087E0,9.851856829E0
2.210442467E1,-1.466949463E-2,1.049317932E-1,9.785900116E0,9.786473673E0
2.211447167E1,7.334747314E-3,1.004411316E-1,9.817634125E0,9.818150642E0
2.212451767E1,-1.257385254E-2,1.149609375E-1,9.963131561E0,9.963802719E0
2.213456467E1,8.981323242E-4,7.574249268E-2,9.873018951E0,9.873309524E0
2.214461167E1,1.496887207E-2,8.562194824E-2,9.770033112E0,9.770419755E0
2.215465867E1,-3.053649902E-2,8.771759033E-2,9.914782104E0,9.915217145E0
2.216470567E1,-8.681945801E-3,9.280700684E-2,9.936936035E0,9.937373208E0
2.217475167E1,-1.092727661E-2,1.194515991E-1,9.920470276E0,9.921195421E0
2.218479867E1,-1.167572021E-2,1.005908203E-1,9.882299652E0,9.882818487E0
2.219484567E1,-1.646575928E-2,1.357676697E-1,9.892777863E0,9.893723153E0
2.220489267E1,-2.664459229E-2,1.122665405E-1,9.952952728E0,9.953621538E0
2.221493967E1,-1.975891113E-2,8.502319336E-2,9.837093658E0,9.837480928E0
2.222498567E1,1.541793823E-2,9.340576172E-2,9.853409729E0,9.853864503E0
2.223503267E1,8.382568359E-3,6.765930176E-2,9.929601288E0,9.929835335E0
2.224507967E1,-3.891906738E-3,9.415420532E-2,9.796228638E0,9.796681871E0
2.225512667E1,-1.796264648E-2,9.639953613E-2,9.732161865E0,9.732655860E0
2.226517367E1,-1.347198486E-3,8.637039185E-2,9.840686188E0,9.841065303E0
2.227521967E1,-8.382568359E-3,9.235794067E-2,9.892628174E0,9.893062844E0
2.228526667E1,2.544708252E-3,9.175918579E-2,9.793833618E0,9.794263789E0
2.229531367E1,-1.541793823E-2,7.409591675E-2,9.793833618E0,9.794126038E0
2.230536067E1,-1.481918335E-2,9.250762939E-2,9.894723816E0,9.895167339E0
2.231540767E1,2.844085693E-3,6.496490479E-2,9.830207977E0,9.830423053E0
2.232545367E1,-2.544708252E-2,7.978408813E-2,9.823771362E0,9.824128299E0
2.233550067E1,-1.586700439E-2,5.897735596E-2,9.909393311E0,9.909581519E0
2.234554767E1,6.735992432E-3,5.373825073E-2,9.937385101E0,9.937532683E0
2.235559467E1,-9.879455566E-3,5.328918457E-2,9.933493195E0,9.933641044E0
2.236564167E1,2.125579834E-2,5.343887329E-2,9.834998016E0,9.835166166E0
2.237568767E1,-2.829116821E-2,9.654922485E-2,9.883048096E0,9.883560179E0
2.238573467E1,-2.574645996E-2,9.310638428E-2,9.974956970E0,9.975424715E0
2.239578167E1,-4.206253052E-2,7.244934082E-2,9.859696655E0,9.860052550E0
2.240582867E1,-1.691482544E-2,5.987548828E-2,9.846374359E0,9.846570936E0
2.241587567E1,-6.885681152E-3,3.772155762E-2,9.920470276E0,9.920544381E0
2.242592167E1,-2.454895020E-2,5.867797852E-2,9.829459534E0,9.829665329E0
2.243596867E1,-3.053649902E-2,9.744735718E-2,9.866282959E0,9.866811435E0
2.244601567E1,-1.496887207E-2,1.028361511E-1,9.879605255E0,9.880151787E0
2.245606267E1,-4.146377563E-2,1.351689148E-1,9.908944244E0,9.909952872E0
2.246610967E1,-1.960922241E-2,8.906478882E-2,9.808503113E0,9.808927075E0
2.247615567E1,-6.286926270E-3,1.137634277E-1,9.768386536E0,9.769050985E0
2.248620267E1,-6.885681152E-3,1.013392639E-1,9.881102142E0,9.881624189E0
2.249624967E1,-1.571731567E-2,9.804611206E-2,9.871072998E0,9.871572428E0
2.250629667E1,-2.469863892E-2,1.145118713E-1,9.857601013E0,9.858297050E0
2.251634367E1,-2.035766602E-2,8.008346558E-2,9.810898132E0,9.811246096E0
2.252638967E1,-1.886077881E-2,8.053253174E-2,9.780810699E0,9.781160420E0
2.253643667E1,-3.442840576E-3,8.906478882E-2,9.811646576E0,9.812051412E0
2.254648367E1,-4.939727783E-3,1.014889526E-1,9.772428131E0,9.772956359E0
2.255653067E1,-3.278182983E-2,1.243913269E-1,9.846374359E0,9.847214625E0
2.256657767E1,-3.128494263E-2,1.116677856E-1,9.977950745E0,9.978624630E0
2.257662367E1,-1.706451416E-2,9.505233765E-2,9.868228912E0,9.868701435E0
2.258667067E1,-4.490661621E-4,8.397537231E-2,9.845176849E0,9.845534991E0
2.259671767E1,1.257385254E-2,5.194198608E-2,9.942624207E0,9.942767833E0
2.260676467E1,-8.831634521E-3,8.457412720E-2,9.936936035E0,9.937299862E0
2.261681167E1,-3.053649902E-2,6.271957397E-2,9.900561676E0,9.900807428E0
2.262685767E1,-1.212478638E-2,7.993377686E-2,9.900861053E0,9.901191141E0
2.263690467E1,-2.050735474E-2,6.631210327E-2,1.001537292E1,1.001561344E1
2.264695167E1,9.131011963E-3,6.810836792E-2,9.959988098E0,9.960225150E0
2.265699867E1,-6.735992432E-3,6.062393188E-2,9.865684204E0,9.865872767E0
2.266704567E1,-2.544708252E-3,7.065307617E-2,9.883197784E0,9.883450651E0
2.267709267E1,7.484436035E-3,9.595046997E-2,9.849966888E0,9.850437057E0
2.268713867E1,-2.050735474E-2,7.439529419E-2,9.866582336E0,9.866884119E0
2.269718567E1,-7.783813477E-3,6.376739502E-2,9.807904358E0,9.808114740E0
2.270723267E1,1.781295776E-2,8.547225952E-2,9.832453308E0,9.832840936E0
2.271727967E1,2.559677124E-2,5.628295898E-2,9.896071014E0,9.896264168E0
2.272732667E1,2.275268555E-2,7.888595581E-2,9.746981049E0,9.747326825E0
2.273737267E1,-1.272354126E-2,1.330732727E-1,9.762548676E0,9.763463885E0
2.274741967E1,-1.945953369E-2,1.119671631E-1,9.900112610E0,9.900764870E0
2.275746667E1,-2.634521484E-2,1.291813660E-1,9.769733734E0,9.770623272E0
2.276751367E1,-9.131011963E-3,6.990463257E-2,9.739646301E0,9.739901442E0
2.277756067E1,8.382568359E-3,6.107299805E-2,9.887089691E0,9.887281868E0
2.278760667E1,-3.847000122E-2,5.254074097E-2,9.920769653E0,9.920983368E0
2.279765367E1,-4.101470947E-2,8.652008057E-2,9.826166382E0,9.826632877E0
2.280770067E1,-3.487747192E-2,1.068777466E-1,9.840835876E0,9.841478041E0
2.281774767E1,-3.802093506E-2,1.260379028E-1,9.871522064E0,9.872399861E0
2.282779467E1,-2.724334717E-2,9.071136475E-2,9.858648834E0,9.859103792E0
2.283784067E1,-3.128494263E-2,8.666976929E-2,9.882898407E0,9.883327948E0
2.284788767E1,4.340972900E-3,9.385482788E-2,9.929900665E0,9.930345150E0
2.285793467E1,-2.814147949E-2,9.145980835E-2,9.931247864E0,9.931708865E0
2.286798167E1,-1.945953369E-2,9.220825195E-2,9.914183350E0,9.914631235E0
2.287802867E1,-1.032852173E-2,8.592132568E-2,9.822573853E0,9.822955067E0
2.288807467E1,-3.457809448E-2,7.619155884E-2,9.838889923E0,9.839245688E0
2.289812167E1,-2.260299683E-2,4.595443726E-2,9.945617981E0,9.945749832E0
2.290816867E1,-2.035766602E-2,9.355545044E-2,9.869725800E0,9.870190191E0
2.291821567E1,-3.263214111E-2,9.265731812E-2,9.857451324E0,9.857940802E0
2.292826267E1,-4.670288086E-2,1.065783691E-1,9.902807007E0,9.903490633E0
2.293830867E1,-4.311035156E-2,1.103205872E-1,9.930349731E0,9.931056083E0
2.294835567E1,-1.661544800E-2,7.125183105E-2,9.865235138E0,9.865506435E0
2.295840267E1,1.496887207E-3,6.616241455E-2,9.845925293E0,9.846147703E0
2.296844967E1,-2.125579834E-2,7.244934082E-2,9.920021210E0,9.920308539E0
2.297849667E1,-1.122665405E-2,5.957611084E-2,9.821376343E0,9.821563451E0
2.298854267E1,-1.601669312E-2,8.562194824E-2,9.832602997E0,9.832988831E0
2.299858967E1,-2.395019531E-3,8.412506104E-2,9.908195801E0,9.908553214E0
2.300863667E1,1.137634277E-2,9.011260986E-2,9.899064789E0,9.899481471E0
2.301868367E1,-1.556762695E-2,9.984237671E-2,9.840835876E0,9.841354663E0
2.302873067E1,-1.571731567E-2,5.927673340E-2,9.779613190E0,9.779805464E0
2.303877667E1,-3.592529297E-3,1.107696533E-1,9.812694397E0,9.813320241E0
2.304882367E1,-2.544708252E-3,8.143066406E-2,9.881251831E0,9.881587685E0
2.305887067E1,-3.442840576E-3,7.469467163E-2,9.772577820E0,9.772863879E0
2.306891767E1,-2.664459229E-2,7.708969116E-2,9.884844360E0,9.885180867E0
2.307896467E1,1.422042847E-2,6.167175293E-2,9.936337280E0,9.936538843E0
2.308900954E1,-7.484436035E-4,5.807922363E-2,9.829758911E0,9.829930519E0
2.309905654E1,-1.796264648E-3,9.909393311E-2,9.765692139E0,9.766195051E0
2.310910354E1,-1.856140137E-2,9.550140381E-2,9.902208252E0,9.902686166E0
2.311915054E1,-3.053649902E-2,1.032852173E-1,9.941875763E0,9.942459153E0
2.312919754E1,-5.837860107E-3,7.993377686E-2,9.831255798E0,9.831582480E0
2.313924354E1,7.634124756E-3,4.849914551E-2,9.886191559E0,9.886313468E0
2.314929054E1,2.395019531E-3,4.655319214E-2,9.998158722E0,9.998267388E0
2.315933754E1,-3.966751099E-2,5.358856201E-2,9.791588287E0,9.791815278E0
2.316938454E1,-4.191284180E-2,9.505233765E-2,9.808203735E0,9.808753853E0
2.317943154E1,-6.586303711E-3,1.034349060E-1,9.932445374E0,9.932986120E0
2.318947754E1,-2.619552612E-2,1.071771240E-1,9.915231171E0,9.915845012E0
2.319952454E1,-1.960922241E-2,9.295669556E-2,9.845326538E0,9.845784891E0
2.320957154E1,-1.212478638E-2,9.026229858E-2,9.814340973E0,9.814763524E0
2.321961854E1,-2.993774414E-3,1.103205872E-1,9.928852844E0,9.929466169E0
2.322966554E1,-1.347198486E-3,7.963439941E-2,9.901908875E0,9.902229184E0
2.323971254E1,-1.002914429E-2,9.145980835E-2,9.759554901E0,9.759988594E0
2.324975854E1,-2.035766602E-2,8.247848511E-2,9.902657318E0,9.903021715E0
2.325980554E1,-3.442840576E-2,5.822891235E-2,9.904453583E0,9.904684583E0
2.326985254E1,-2.918930054E-2,9.385482788E-2,9.794132996E0,9.794626174E0
2.327989954E1,-1.451980591E-2,8.292755127E-2,9.781259766E0,9.781622074E0
2.328994654E1,-2.365081787E-2,1.085243225E-1,9.901310120E0,9.901933093E0
2.329999254E1,-3.787124634E-2,1.149609375E-1,9.933642883E0,9.934380262E0
2.331003954E1,-2.993774414E-4,7.858657837E-2,9.848020935E0,9.848334493E0
2.332008654E1,-5.987548828E-4,8.801696777E-2,9.863887939E0,9.864280644E0
2.333013354E1,-1.751358032E-2,6.825805664E-2,9.843230896E0,9.843483142E0
2.334018054E1,-1.197509766E-3,7.379653931E-2,9.771829376E0,9.772108100E0
2.335022654E1,-1.826202393E-2,8.711883545E-2,9.898765411E0,9.899165614E0
2.336027354E1,1.347198486E-3,9.580078125E-2,9.919422455E0,9.919885153E0
2.337032054E1,-4.041595459E-3,1.122665405E-1,9.889035645E0,9.889673710E0
2.338036754E1,1.496887207E-4,1.278341675E-1,9.865085449E0,9.865913669E0
2.339041454E1,-8.981323242E-3,8.981323242E-2,9.816885681E0,9.817300625E0
2.340046054E1,-1.017883301E-2,9.684860229E-2,9.882599030E0,9.883078814E0
2.341050754E1,1.496887207E-3,8.083190918E-2,9.907597046E0,9.907926890E0
2.342055454E1,-1.032852173E-2,7.634124756E-2,9.858050079E0,9.858351081E0
2.343060154E1,-4.281097412E-2,5.613327026E-2,9.865684204E0,9.865936780E0
2.344064854E1,-5.987548828E-3,7.005432129E-2,9.845476227E0,9.845727276E0
2.345069454E1,-4.490661621E-4,4.909790039E-2,9.906249847E0,9.906371528E0
